Date,Open,High,Low,Close,Volume
2009-12-04,120.07,121.29,118.74,119.13,290924.0
2009-12-07,119.13,119.98,117.0,117.79,93003.0
2009-12-08,117.79,117.5,112.8,114.05,902697.0
2009-12-09,114.05,116.99,113.52,116.17,1131212.0
2009-12-10,116.17,118.5,116.3,117.55,257308.0
2009-12-11,117.55,118.6,117.0,117.14,132160.0
2009-12-14,117.14,122.98,117.95,122.22,671417.0
2009-12-15,122.22,124.99,120.3,122.23,834275.0
2009-12-16,122.23,124.25,121.05,121.95,866223.0
2009-12-17,121.95,124.0,120.02,120.37,427373.0
2009-12-18,120.37,120.9,117.98,119.0,227807.0
2009-12-21,119.0,121.75,118.55,121.13,405053.0
2009-12-22,121.13,124.49,121.49,123.75,573893.0
2009-12-23,123.75,124.01,121.8,122.35,319312.0
2009-12-24,122.35,125.5,122.64,124.59,1356235.0
2009-12-29,124.59,125.75,122.5,125.34,218309.0
2009-12-30,125.34,127.85,126.11,126.5,458337.0
2009-12-31,126.5,126.14,123.0,123.44,472294.0
2010-01-04,123.44,124.7,123.2,123.79,121296.0
2010-01-05,123.79,128.0,124.31,127.69,866016.0
2010-01-06,127.69,129.99,127.41,128.0,926924.0
2010-01-07,128.0,134.4,127.67,133.61,3268357.0
2010-01-08,133.61,134.0,131.5,133.26,1042705.0
2010-01-11,133.26,135.49,132.6,133.78,913376.0
2010-01-12,133.78,136.5,132.8,135.38,1540569.0
2010-01-13,135.38,137.49,134.01,135.11,697265.0
2010-01-14,135.11,135.9,133.0,134.23,634376.0
2010-01-15,134.23,136.4,134.31,134.92,604078.0
2010-01-18,134.92,135.9,133.28,133.65,279892.0
2010-01-19,133.65,135.7,133.75,134.16,318598.0
2010-01-20,134.16,134.85,132.0,132.15,513714.0
2010-01-21,132.15,132.0,125.55,125.7,1769549.0
2010-01-22,125.7,125.7,119.61,121.96,2317213.0
2010-01-25,121.96,123.01,120.0,120.41,369460.0
2010-01-26,120.41,121.8,119.8,120.28,185146.0
2010-01-27,120.28,122.15,119.1,119.66,215788.0
2010-01-28,119.66,121.4,118.4,120.58,478973.0
2010-01-29,120.58,122.25,120.65,121.35,205454.0
2010-02-01,121.35,121.89,120.11,121.16,167800.0
2010-02-02,121.16,122.19,119.5,120.22,149553.0
2010-02-03,120.22,122.48,120.48,121.53,282233.0
2010-02-04,121.53,123.6,121.0,121.53,375188.0
2010-02-08,121.53,122.5,120.4,120.8,229206.0
2010-02-09,120.8,122.0,120.3,120.57,298575.0
2010-02-10,120.57,121.26,119.2,119.49,144480.0
2010-02-11,119.49,120.5,119.61,120.18,164237.0
2010-02-12,120.18,122.88,120.1,121.82,441950.0
2010-02-15,121.82,120.99,118.66,119.84,237368.0
2010-02-16,119.84,121.35,120.0,120.82,223855.0
2010-02-17,120.82,123.5,121.3,121.74,326272.0
2010-02-18,121.74,124.99,121.81,123.88,1131442.0
2010-02-19,123.88,127.9,122.6,126.83,3097178.0
2010-02-22,126.83,128.0,126.04,126.47,786188.0
2010-02-23,126.47,127.4,125.05,125.37,491568.0
2010-02-24,125.37,125.7,123.6,123.87,152100.0
2010-02-25,123.87,124.55,121.8,123.32,182971.0
2010-02-26,123.32,123.99,122.0,122.22,81060.0
2010-03-01,122.22,123.3,121.8,122.93,199361.0
2010-03-02,122.93,124.75,122.41,124.23,246356.0
2010-03-03,124.23,125.3,123.3,123.86,134856.0
2010-03-04,123.86,124.4,122.1,123.07,220090.0
2010-03-05,123.07,123.7,122.0,123.09,237148.0
2010-03-08,123.09,127.7,123.09,126.91,490834.0
2010-03-09,126.91,128.5,126.1,126.94,359116.0
2010-03-10,126.94,128.0,126.41,127.09,192149.0
2010-03-11,127.09,129.25,127.0,128.9,521869.0
2010-03-12,111.73,114.0,111.0,112.66,795332.0
2010-03-15,112.66,115.1,112.2,114.26,668227.0
2010-03-16,114.26,114.7,112.81,113.02,133159.0
2010-03-17,113.02,113.64,111.3,111.59,140275.0
2010-03-18,111.59,112.1,111.28,111.68,64019.0
2010-03-19,111.68,111.9,109.51,110.46,121430.0
2010-03-22,110.46,111.28,109.55,110.14,101567.0
2010-03-24,110.14,114.0,110.2,113.52,626986.0
2010-03-25,113.52,115.0,112.1,112.46,823636.0
2010-03-26,112.46,113.39,111.6,112.27,238428.0
2010-03-29,112.27,113.9,111.4,111.79,216349.0
2010-03-30,111.79,112.1,110.5,110.58,47507.0
2010-03-31,110.58,112.34,110.16,110.57,344836.0
2010-04-01,110.57,111.72,109.6,109.96,242747.0
2010-04-02,109.96,112.5,110.1,110.92,756659.0
2010-04-05,110.92,112.85,111.3,112.18,470493.0
2010-04-06,112.18,115.5,112.51,113.92,1418915.0
2010-04-07,113.92,114.99,113.55,113.73,229676.0
2010-04-08,113.73,114.74,112.9,113.16,458860.0
2010-04-09,113.16,114.2,112.65,113.02,240281.0
2010-04-12,113.02,113.65,111.6,111.81,147188.0
2010-04-13,111.81,112.4,110.5,111.05,187280.0
2010-04-14,111.05,112.04,111.0,111.91,140054.0
2010-04-15,111.91,112.55,111.91,112.08,70640.0
2010-04-16,112.08,113.1,112.51,112.58,99918.0
2010-04-19,112.58,112.65,112.0,112.46,81272.0
2010-04-20,112.46,112.9,111.6,111.72,143727.0
2010-04-21,111.72,111.5,108.3,109.32,613709.0
2010-04-22,109.32,113.8,109.6,110.66,576286.0
2010-04-23,110.66,112.25,110.0,110.42,310101.0
2010-04-26,110.42,110.89,109.6,109.71,72043.0
2010-04-27,109.71,111.25,109.1,110.78,141801.0
2010-04-28,110.78,111.75,109.0,110.51,286025.0
2010-04-29,110.51,110.88,109.0,109.25,295675.0
2010-04-30,109.25,109.7,108.65,109.24,121626.0
2010-05-03,109.24,109.2,107.75,108.24,110423.0
2010-05-04,108.24,110.69,108.6,109.61,217870.0
2010-05-05,109.61,109.75,109.0,109.1,46903.0
2010-05-06,109.1,109.25,108.31,108.5,58242.0
2010-05-07,108.5,108.0,106.0,106.43,172216.0
2010-05-10,106.43,106.99,105.15,106.35,60430.0
2010-05-11,106.35,107.2,105.05,105.7,121587.0
2010-05-12,105.7,105.79,103.55,105.44,156217.0
2010-05-13,105.44,106.99,104.7,106.18,256377.0
2010-05-14,106.18,110.0,106.01,107.21,249225.0
2010-05-17,107.21,107.0,101.85,102.3,226392.0
2010-05-18,102.3,102.87,100.7,102.17,113382.0
2010-05-19,102.17,101.78,99.0,100.99,232051.0
2010-05-20,100.99,102.3,99.3,101.77,150289.0
2010-05-21,101.77,100.9,99.15,99.85,116840.0
2010-05-24,99.85,100.6,98.0,98.85,143330.0
2010-05-25,98.85,99.3,93.91,94.17,583992.0
2010-05-26,94.17,97.5,94.49,97.22,260405.0
2010-05-27,97.22,98.45,93.18,95.05,108556.0
2010-05-28,95.05,97.63,94.0,96.01,138574.0
2010-05-31,96.01,96.95,91.21,92.71,315966.0
2010-06-01,92.71,93.5,90.25,92.63,87676.0
2010-06-02,92.63,96.49,91.25,95.41,282064.0
2010-06-03,95.41,97.4,94.5,96.95,265136.0
2010-06-04,96.95,97.9,94.75,95.88,121522.0
2010-06-07,95.88,98.5,94.8,97.98,172054.0
2010-06-08,97.98,98.23,96.01,97.01,133694.0
2010-06-09,97.01,96.8,95.0,95.33,64300.0
2010-06-10,95.33,95.0,91.3,91.96,111061.0
2010-06-11,91.96,93.99,92.2,93.29,56372.0
2010-06-14,93.29,93.1,89.25,92.15,147611.0
2010-06-15,92.15,94.0,91.7,93.38,241609.0
2010-06-16,93.38,98.0,92.81,97.65,535026.0
2010-06-17,97.65,102.0,95.0,101.23,792734.0
2010-06-18,101.23,101.25,98.31,98.58,302983.0
2010-06-21,98.58,99.25,97.8,98.79,66303.0
2010-06-22,98.79,101.0,97.01,99.06,383237.0
2010-06-23,99.06,99.9,98.5,99.03,117225.0
2010-06-24,99.03,101.0,99.0,100.0,364653.0
2010-06-25,100.0,100.4,97.61,97.92,106559.0
2010-06-28,97.92,99.2,96.2,96.51,137675.0
2010-06-29,96.51,97.95,96.1,97.16,80049.0
2010-06-30,97.16,98.0,96.21,97.25,39056.0
2010-07-01,97.25,98.4,96.99,98.33,46781.0
2010-07-02,98.33,98.5,97.02,97.26,31642.0
2010-07-05,97.26,98.9,97.0,97.08,11727.0
2010-07-06,97.08,98.47,97.0,97.04,21783.0
2010-07-07,97.04,98.97,95.01,97.7,109583.0
2010-07-08,97.7,101.84,97.99,101.08,315823.0
2010-07-09,101.08,103.25,101.0,102.66,187164.0
2010-07-12,102.66,103.55,101.01,101.67,59426.0
2010-07-13,101.67,102.6,101.16,101.5,89958.0
2010-07-14,101.5,105.89,102.3,105.05,294919.0
2010-07-15,105.05,106.49,103.21,103.93,129188.0
2010-07-16,103.93,105.11,103.5,104.63,61619.0
2010-07-19,104.63,106.5,105.0,105.6,84071.0
2010-07-20,105.6,106.45,105.25,105.84,138930.0
2010-07-21,105.84,106.0,104.1,104.8,290511.0
2010-07-22,104.8,105.3,103.8,104.05,157015.0
2010-07-23,104.05,105.99,103.5,105.08,199944.0
2010-07-26,105.08,107.7,104.5,107.3,530696.0
2010-07-27,107.3,107.92,106.41,106.76,271116.0
2010-07-28,106.76,107.84,104.75,106.15,241228.0
2010-07-29,106.15,107.55,105.5,105.58,292218.0
2010-07-30,105.58,105.95,104.65,104.96,41027.0
2010-08-02,104.96,106.1,103.05,105.91,224994.0
2010-08-03,105.91,107.25,104.52,107.0,153350.0
2010-08-04,107.0,109.1,107.2,107.57,235941.0
2010-08-05,107.57,108.5,107.0,107.02,58615.0
2010-08-06,107.02,108.5,106.4,107.44,249326.0
2010-08-09,107.44,108.0,102.07,102.13,190602.0
2010-08-10,102.13,102.49,100.5,100.99,93864.0
2010-08-11,100.99,102.0,99.5,100.61,330484.0
2010-08-12,100.61,101.5,100.5,100.52,24693.0
2010-08-13,100.52,101.29,99.53,100.76,14597.0
2010-08-16,100.76,101.5,95.73,95.73,100269.0
2010-08-17,95.73,100.0,92.0,98.0,56125.0
2010-08-18,98.0,99.7,97.56,97.88,20599.0
2010-08-19,97.88,99.9,97.75,99.1,52533.0
2010-08-20,99.1,99.5,98.0,98.43,27374.0
2010-08-23,98.43,98.5,96.15,96.39,28483.0
2010-08-24,96.39,96.53,94.5,94.85,25930.0
2010-08-25,94.85,95.85,92.0,92.37,33590.0
2010-08-26,92.37,95.0,92.5,94.3,88141.0
2010-08-27,94.3,95.24,93.1,95.0,31618.0
2010-08-30,95.0,95.3,93.5,93.89,40256.0
2010-08-31,93.89,98.58,94.0,98.56,149840.0
2010-09-01,98.56,97.9,96.61,97.51,119561.0
2010-09-02,97.51,98.35,96.1,96.6,41331.0
2010-09-03,96.6,96.9,95.65,95.99,6531.0
2010-09-06,95.99,95.28,94.98,95.14,8639.0
2010-09-07,95.14,95.69,94.01,95.3,11120.0
2010-09-08,95.3,96.7,95.52,96.05,27554.0
2010-09-09,96.05,96.45,95.26,95.36,5414.0
2010-09-14,95.36,99.1,96.8,98.77,168765.0
2010-09-15,98.77,100.2,97.61,99.94,148292.0
2010-09-16,99.94,101.5,98.0,98.29,72676.0
2010-09-17,98.29,98.85,97.01,97.69,83426.0
2010-09-20,97.69,97.99,96.5,96.81,23246.0
2010-09-21,96.81,97.4,94.5,94.79,50731.0
2010-09-22,94.79,95.8,93.5,93.82,27351.0
2010-09-23,93.82,94.0,92.55,93.92,51695.0
2010-09-24,93.92,94.95,93.01,93.97,18447.0
2010-09-27,93.97,94.5,92.55,94.03,48936.0
2010-09-28,94.03,97.0,94.49,95.43,130195.0
2010-09-29,95.43,96.35,94.0,96.04,137068.0
2010-09-30,96.04,96.35,94.2,95.22,27066.0
2010-10-01,95.22,95.92,94.1,94.5,21722.0
2010-10-04,94.5,94.6,93.1,93.52,23486.0
2010-10-05,93.52,94.48,93.0,93.51,39939.0
2010-10-06,93.51,94.0,93.1,93.51,16951.0
2010-10-07,93.51,95.35,93.2,95.13,110654.0
2010-10-08,95.13,99.45,95.01,97.93,386646.0
2010-10-11,97.93,102.5,97.2,101.55,453522.0
2010-10-12,101.55,102.1,100.5,101.86,496873.0
2010-10-13,101.86,101.9,100.5,100.7,95674.0
2010-10-14,100.7,101.87,99.85,100.18,111229.0
2010-10-15,100.18,101.0,99.9,100.01,157724.0
2010-10-18,100.01,101.62,98.51,100.83,651229.0
2010-10-19,100.83,103.15,101.0,102.08,489522.0
2010-10-20,102.08,102.5,101.1,102.3,48986.0
2010-10-21,102.3,106.88,102.3,106.02,595200.0
2010-10-22,106.02,107.15,104.0,104.38,140636.0
2010-10-25,104.38,105.99,104.0,104.11,283473.0
2010-10-26,104.11,105.0,100.71,101.73,185989.0
2010-10-27,101.73,102.7,100.05,101.4,143894.0
2010-10-28,101.4,103.6,100.62,102.16,131904.0
2010-10-29,102.16,102.75,100.65,101.55,120373.0
2010-11-01,101.55,102.25,100.5,100.78,66016.0
2010-11-02,100.78,102.01,101.0,101.95,70924.0
2010-11-03,101.95,103.5,101.9,102.41,629281.0
2010-11-04,102.41,103.5,101.79,103.02,84594.0
2010-11-05,103.02,104.5,103.5,103.67,127632.0
2010-11-08,103.67,105.6,103.75,104.48,203167.0
2010-11-10,104.48,106.5,104.0,104.88,356304.0
2010-11-11,104.88,105.9,104.0,104.08,59196.0
2010-11-12,104.08,104.5,103.3,104.21,39386.0
2010-11-15,104.21,105.5,104.1,104.25,24012.0
2010-11-16,104.25,105.7,104.0,105.6,160705.0
2010-11-22,105.6,107.44,105.75,107.02,775525.0
2010-11-23,107.02,108.79,106.6,107.12,142655.0
2010-11-24,107.12,107.5,105.1,105.51,82108.0
2010-11-25,105.51,106.2,103.71,103.97,172805.0
2010-11-26,103.97,105.25,102.55,104.22,54220.0
2010-11-29,104.22,105.35,103.3,104.05,22723.0
2010-11-30,104.05,106.5,103.25,106.11,105077.0
2010-12-01,106.11,107.4,106.0,106.12,176061.0
2010-12-02,106.12,108.45,106.37,108.03,167824.0
2010-12-03,108.03,113.43,108.07,113.42,949966.0
2010-12-06,113.42,115.95,113.5,114.13,420721.0
2010-12-07,114.13,114.3,112.13,112.76,154012.0
2010-12-08,112.76,117.0,112.99,116.23,839176.0
2010-12-09,116.23,116.9,114.5,115.37,217257.0
2010-12-10,115.37,118.99,114.0,117.44,797537.0
2010-12-13,117.44,117.76,115.7,115.96,166994.0
2010-12-14,115.96,118.2,114.25,117.75,472503.0
2010-12-15,117.75,121.99,117.0,119.56,1078538.0
2010-12-20,119.56,121.9,119.81,120.03,200868.0
2010-12-21,120.03,120.6,117.5,117.85,718651.0
2010-12-22,117.85,118.0,115.99,117.04,402898.0
2010-12-23,117.04,117.7,115.5,115.86,73741.0
2010-12-24,115.86,116.7,114.01,116.41,71800.0
2010-12-27,116.41,118.5,116.4,118.03,136648.0
2010-12-28,118.03,118.4,116.3,117.3,145013.0
2010-12-29,117.3,119.98,116.51,119.06,544723.0
2010-12-30,119.06,125.01,118.62,124.74,1836162.0
2010-12-31,124.74,125.29,121.5,121.94,697308.0
2011-01-03,121.94,121.0,116.8,119.49,510969.0
2011-01-04,119.49,122.3,119.5,121.87,627959.0
2011-01-05,121.87,126.45,121.4,124.93,1506848.0
2011-01-06,124.93,125.89,123.75,124.98,773913.0
2011-01-07,124.98,126.06,124.69,124.99,376749.0
2011-01-10,124.99,126.8,123.0,123.56,166214.0
2011-01-11,123.56,124.5,122.75,123.01,329849.0
2011-01-12,123.01,128.9,123.89,127.87,788687.0
2011-01-13,127.87,128.97,126.25,127.6,156709.0
2011-01-14,127.6,128.48,126.45,126.7,278339.0
2011-01-17,126.7,128.0,126.34,126.79,195832.0
2011-01-18,126.79,127.44,125.45,125.58,75393.0
2011-01-19,125.58,127.12,124.1,124.49,158779.0
2011-01-20,124.49,125.25,122.83,123.03,54899.0
2011-01-21,123.03,125.25,123.0,123.8,73781.0
2011-01-24,123.8,124.65,123.3,123.58,28629.0
2011-01-25,123.58,124.85,123.4,123.5,70998.0
2011-01-26,123.5,124.01,122.0,122.16,202293.0
2011-01-27,122.16,125.1,123.1,123.62,523617.0
2011-01-28,123.62,124.96,123.0,123.82,192270.0
2011-01-31,123.82,126.45,122.0,123.04,502164.0
2011-02-01,123.04,124.25,121.5,122.33,156405.0
2011-02-02,122.33,125.34,120.75,124.71,416363.0
2011-02-03,124.71,125.9,123.8,124.03,119391.0
2011-02-04,124.03,124.85,123.0,124.37,311317.0
2011-02-07,124.37,125.75,124.05,124.86,73565.0
2011-02-08,124.86,125.2,123.7,124.93,414286.0
2011-02-09,124.93,124.8,123.25,123.48,22308.0
2011-02-10,123.48,124.0,123.06,123.13,57136.0
2011-02-11,123.13,123.75,121.7,122.15,112463.0
2011-02-14,122.15,122.72,121.0,122.15,239870.0
2011-02-15,122.15,123.9,122.1,123.28,342375.0
2011-02-17,123.28,125.8,122.36,124.96,178820.0
2011-02-18,124.96,127.0,122.1,123.16,893122.0
2011-02-21,123.16,123.85,121.52,121.73,103755.0
2011-02-22,121.73,122.75,118.51,119.25,309012.0
2011-02-23,119.25,120.0,114.55,117.77,145969.0
2011-02-24,117.77,119.8,118.12,118.79,54132.0
2011-02-25,118.79,120.8,115.85,116.74,143070.0
2011-02-28,116.74,120.0,117.1,119.2,103847.0
2011-03-01,119.2,124.0,120.0,122.15,469476.0
2011-03-02,122.15,124.5,120.5,122.18,154199.0
2011-03-03,122.18,123.3,121.25,123.0,93900.0
2011-03-04,123.0,129.15,122.0,129.14,756419.0
2011-03-07,129.14,131.0,127.0,127.15,101124.0
2011-03-08,127.15,128.25,125.8,126.59,67467.0
2011-03-09,126.59,128.79,127.0,127.76,42400.0
2011-03-10,127.76,128.5,126.31,126.7,34122.0
2011-03-11,126.7,128.18,125.0,127.84,80177.0
2011-03-14,127.84,128.5,126.85,127.99,131048.0
2011-03-15,110.45,111.4,106.75,107.08,270640.0
2011-03-16,107.08,108.5,105.5,106.63,36071.0
2011-03-17,106.63,111.96,107.5,111.25,135335.0
2011-03-18,111.25,111.0,107.51,108.33,159484.0
2011-03-21,108.33,108.1,106.6,106.98,103875.0
2011-03-22,106.98,107.9,105.1,106.02,243634.0
2011-03-24,106.02,107.05,105.8,106.18,55647.0
2011-03-25,106.18,106.99,105.5,105.59,19269.0
2011-03-28,105.59,106.25,104.16,105.3,9085.0
2011-03-29,105.3,107.5,105.97,107.32,64672.0
2011-03-30,107.32,110.0,107.11,109.13,80757.0
2011-03-31,109.13,112.74,108.12,111.67,416712.0
2011-04-01,111.67,117.25,110.2,117.25,216281.0
2011-04-04,117.25,120.15,117.4,119.13,197092.0
2011-04-05,119.13,121.9,116.7,121.46,224833.0
2011-04-06,121.46,123.2,119.25,121.97,309450.0
2011-04-07,121.97,121.98,120.25,121.23,66865.0
2011-04-08,121.23,123.0,119.5,122.73,122570.0
2011-04-11,122.73,122.7,120.29,120.94,44211.0
2011-04-12,120.94,121.4,120.25,121.06,22205.0
2011-04-13,121.06,122.9,121.0,122.02,69187.0
2011-04-14,122.02,122.49,120.0,121.0,35543.0
2011-04-15,121.0,126.8,118.41,125.16,592309.0
2011-04-18,125.16,126.5,124.5,124.86,67996.0
2011-04-19,124.86,124.5,122.67,122.79,72315.0
2011-04-20,122.79,125.5,121.65,124.93,224639.0
2011-04-21,124.93,125.2,123.5,124.19,99724.0
2011-04-22,124.19,125.47,123.1,124.75,181642.0
2011-04-25,124.75,125.1,124.55,124.76,324806.0
2011-04-26,124.76,124.97,123.02,124.07,100747.0
2011-04-27,124.07,125.0,123.0,123.09,89918.0
2011-04-28,123.09,123.38,122.0,122.07,90377.0
2011-04-29,122.07,123.5,121.8,122.06,97608.0
2011-05-02,122.06,122.2,120.5,120.88,51695.0
2011-05-03,120.88,121.0,119.12,120.49,69249.0
2011-05-04,120.49,120.03,117.0,118.74,59633.0
2011-05-05,118.74,120.3,118.1,120.06,65852.0
2011-05-06,120.06,122.78,119.0,121.04,517452.0
2011-05-09,121.04,123.9,121.0,123.2,574257.0
2011-05-10,123.2,123.88,121.65,122.09,69743.0
2011-05-11,122.09,122.8,121.0,122.39,164300.0
2011-05-12,122.39,122.45,121.3,122.18,168591.0
2011-05-13,122.18,122.0,121.0,121.12,25556.0
2011-05-16,121.12,121.02,117.9,118.14,47887.0
2011-05-17,118.14,120.01,118.28,118.51,78118.0
2011-05-18,118.51,118.75,117.15,117.48,13411.0
2011-05-19,117.48,118.01,117.2,117.35,30085.0
2011-05-20,117.35,121.9,116.89,118.87,71712.0
2011-05-23,118.87,120.0,118.2,119.98,84967.0
2011-05-24,119.98,120.75,119.9,120.3,37229.0
2011-05-25,120.3,121.5,120.1,120.61,40753.0
2011-05-26,120.61,122.0,120.03,120.68,76991.0
2011-05-27,120.68,121.35,120.05,120.7,77246.0
2011-05-30,120.7,121.14,119.2,119.48,27147.0
2011-05-31,119.48,119.99,116.8,117.32,156009.0
2011-06-01,117.32,118.91,117.5,118.09,61689.0
2011-06-02,118.09,118.26,117.5,117.6,24182.0
2011-06-03,117.6,117.4,116.71,116.95,24111.0
2011-06-06,116.95,120.0,115.25,119.54,93542.0
2011-06-07,119.54,120.75,119.8,120.23,118932.0
2011-06-08,120.23,122.0,119.8,121.74,173956.0
2011-06-09,121.74,121.75,120.75,120.75,17006.0
2011-06-10,120.75,121.0,119.93,120.1,16752.0
2011-06-13,120.1,121.51,119.75,120.9,149420.0
2011-06-14,120.9,121.95,118.75,119.61,104632.0
2011-06-15,119.61,120.0,118.5,118.85,17854.0
2011-06-16,118.85,118.95,118.0,118.12,42830.0
2011-06-17,118.12,118.5,117.5,117.58,19758.0
2011-06-20,117.58,117.5,116.5,116.68,27522.0
2011-06-21,116.68,118.44,117.0,117.88,142926.0
2011-06-22,117.88,118.0,117.01,117.2,32049.0
2011-06-23,117.2,118.5,117.02,117.67,468629.0
2011-06-24,117.67,117.79,117.0,117.22,30922.0
2011-06-27,117.22,119.0,116.11,116.22,14141.0
2011-06-28,116.22,116.0,114.1,114.25,117747.0
2011-06-29,114.25,117.0,115.0,116.06,283492.0
2011-06-30,116.06,116.9,116.0,116.06,46240.0
2011-07-01,116.06,118.0,116.0,116.03,242443.0
2011-07-04,116.03,120.0,114.53,118.64,227243.0
2011-07-05,118.64,119.9,118.5,118.98,33923.0
2011-07-06,118.98,119.9,117.91,118.53,26453.0
2011-07-07,118.53,119.0,116.89,117.15,19070.0
2011-07-08,117.15,118.2,116.85,117.36,9636.0
2011-07-11,117.36,117.5,116.5,116.97,13274.0
2011-07-12,116.97,116.88,116.22,116.36,8390.0
2011-07-13,116.36,118.0,116.55,116.7,31429.0
2011-07-14,116.7,117.2,116.23,116.92,10991.0
2011-07-15,116.92,118.0,117.0,117.33,49434.0
2011-07-18,117.33,119.17,117.06,118.97,168278.0
2011-07-19,118.97,121.0,118.1,119.34,351071.0
2011-07-20,119.34,120.44,119.03,120.01,160116.0
2011-07-21,120.01,120.99,119.16,120.08,136260.0
2011-07-22,120.08,122.68,120.0,121.98,342415.0
2011-07-25,121.98,122.0,120.2,120.51,81091.0
2011-07-26,120.51,121.7,120.6,121.5,117213.0
2011-07-27,121.5,121.25,119.65,120.32,26966.0
2011-07-28,120.32,120.01,119.05,119.68,16641.0
2011-07-29,119.68,120.25,119.26,120.0,17205.0
2011-08-01,120.0,122.99,120.51,121.09,46748.0
2011-08-02,121.09,121.04,119.5,119.9,8390.0
2011-08-03,119.9,121.0,119.02,119.12,147603.0
2011-08-04,119.12,119.35,118.5,118.82,13841.0
2011-08-05,118.82,118.25,115.0,117.51,108294.0
2011-08-08,117.51,117.45,115.03,116.99,218914.0
2011-08-09,116.99,116.0,114.0,114.57,38200.0
2011-08-10,114.57,118.25,116.0,117.14,17842.0
2011-08-11,117.14,118.0,116.5,117.21,17440.0
2011-08-12,117.21,122.9,117.01,121.01,135852.0
2011-08-15,121.01,121.75,119.01,119.35,59922.0
2011-08-16,119.35,120.5,118.05,119.84,86726.0
2011-08-17,119.84,121.5,119.01,120.6,152766.0
2011-08-18,120.6,120.5,117.55,118.37,124416.0
2011-08-19,118.37,116.95,114.25,116.43,21646.0
2011-08-22,116.43,117.0,115.0,116.57,14047.0
2011-08-23,116.57,116.25,115.02,116.0,12440.0
2011-08-24,116.0,117.5,116.05,116.78,14028.0
2011-08-25,116.78,117.0,115.0,116.56,28988.0
2011-08-29,116.56,116.55,115.15,115.87,10089.0
2011-08-30,115.87,116.7,115.0,116.54,13841.0
2011-09-05,116.54,119.35,117.0,117.59,10843.0
2011-09-06,117.59,118.25,116.5,117.87,50621.0
2011-09-07,117.87,118.5,117.0,117.28,19445.0
2011-09-08,117.28,118.1,117.0,117.0,15353.0
2011-09-09,117.0,117.5,114.06,115.57,12868.0
2011-09-12,115.57,116.25,115.01,116.06,10577.0
2011-09-13,116.06,118.95,115.5,118.05,24377.0
2011-09-14,118.05,118.0,116.5,117.1,18046.0
2011-09-15,117.1,117.7,116.5,117.51,28250.0
2011-09-16,117.51,117.97,116.7,117.28,6290.0
2011-09-19,117.28,117.7,116.77,117.0,7822.0
2011-09-20,117.0,118.5,116.52,118.48,68174.0
2011-09-21,118.48,120.79,117.55,119.86,344448.0
2011-09-22,119.86,121.0,119.0,119.52,207552.0
2011-09-23,119.52,121.0,117.56,118.49,218412.0
2011-09-26,118.49,117.1,115.11,117.0,41069.0
2011-09-27,117.0,119.0,116.05,118.71,21037.0
2011-09-28,118.71,119.97,118.12,118.32,13142.0
2011-09-29,118.32,118.89,117.5,118.0,14525.0
2011-09-30,118.0,120.0,118.01,119.36,21622.0
2011-10-03,119.36,119.2,118.0,118.4,16337.0
2011-10-04,118.4,120.07,118.0,119.26,175637.0
2011-10-05,119.26,120.48,118.31,118.7,62202.0
2011-10-06,118.7,120.0,117.9,118.27,52183.0
2011-10-07,118.27,119.0,118.01,118.77,48557.0
2011-10-10,118.77,122.5,118.02,118.91,266633.0
2011-10-11,118.91,119.2,117.5,117.67,70414.0
2011-10-12,117.67,118.15,117.5,117.83,36768.0
2011-10-13,117.83,118.59,116.25,116.48,64202.0
2011-10-14,116.48,117.0,116.5,116.92,9400.0
2011-10-17,116.92,119.6,115.7,116.12,581057.0
2011-10-18,116.12,117.9,116.5,117.12,46899.0
2011-10-19,117.12,117.8,115.35,116.13,272796.0
2011-10-20,116.13,116.5,115.55,116.0,132971.0
2011-10-21,116.0,116.1,115.5,115.86,53478.0
2011-10-25,115.86,117.0,116.0,116.28,37814.0
2011-10-26,116.28,116.78,115.7,116.14,19961.0
2011-10-27,116.14,117.49,115.5,115.63,10079.0
2011-10-28,115.63,119.0,116.0,117.79,37314.0
2011-10-31,117.79,119.49,117.0,117.49,100679.0
2011-11-01,117.49,118.43,117.25,117.54,27394.0
2011-11-02,117.54,119.0,116.18,118.73,47396.0
2011-11-03,115.73,116.25,115.0,115.07,88446.0
2011-11-04,115.07,115.9,115.1,115.54,10194.0
2011-11-10,115.54,117.45,115.5,115.57,226938.0
2011-11-11,115.57,116.7,115.0,115.55,148224.0
2011-11-14,115.55,116.45,115.5,115.83,31279.0
2011-11-15,115.83,116.0,115.3,115.7,21159.0
2011-11-16,115.7,115.69,115.0,115.1,17731.0
2011-11-17,115.1,115.5,114.3,114.54,39520.0
2011-11-18,114.54,115.09,113.61,114.92,19062.0
2011-11-21,114.92,115.25,114.0,114.48,16064.0
2011-11-22,114.48,115.25,114.25,115.03,23590.0
2011-11-23,115.03,115.7,115.0,115.41,28729.0
2011-11-24,115.41,116.1,112.35,112.6,319942.0
2011-11-25,112.6,113.1,112.41,112.83,30749.0
2011-11-28,112.83,113.0,111.01,111.26,10347.0
2011-11-29,111.26,112.5,111.0,111.99,21931.0
2011-11-30,111.99,113.0,112.1,112.82,13777.0
2011-12-01,112.82,113.25,112.0,112.12,11846.0
2011-12-02,112.12,112.15,111.0,112.06,13047.0
