Date,Open,High,Low,Close,Volume
2019-12-27,112.31,113.93,112.29,113.39,1773871
2019-12-30,111.38,111.53,110.39,110.58,1535702
2019-12-31,111.55,112.28,110.96,111.51,2385005
2020-01-01,110.58,110.87,110.43,110.44,3593348
2020-01-02,111.29,112.6,111.08,111.42,1478536
2020-01-03,109.36,110.86,108.18,110.18,1105743
2020-01-06,107.41,107.96,106.86,107.23,1240599
2020-01-07,105.04,106.07,104.35,104.64,2746928
2020-01-08,105.44,106.02,104.22,104.75,1697678
2020-01-09,104.79,105.46,104.3,105.19,2986179
2020-01-10,104.13,104.17,103.18,103.79,3457135
2020-01-13,104.71,104.97,104.32,104.82,503420
2020-01-14,103.64,104.06,101.87,102.24,3973135
2020-01-15,100.08,102.59,99.77,102.17,1513368
2020-01-16,100.32,101.37,99.62,100.34,3140905
2020-01-17,99.57,100.73,98.98,99.39,2906967
2020-01-20,100.32,101.0,99.43,99.49,3927043
2020-01-21,99.12,99.33,97.85,98.24,1765777
2020-01-22,97.51,98.31,97.44,97.7,1808396
2020-01-23,98.13,100.72,97.93,99.2,1735340
2020-01-24,98.46,98.9,95.98,98.37,558541
2020-01-27,98.13,101.34,97.26,99.64,2606622
2020-01-28,98.55,99.07,97.49,97.98,3165748
2020-01-29,98.96,100.01,97.71,98.79,2732821
2020-01-30,100.82,101.11,99.37,100.95,4856164
2020-01-31,94.75,97.77,94.32,97.24,3579676
2020-02-03,95.65,96.26,95.56,96.11,1598053
2020-02-04,97.14,97.46,96.73,96.97,3229701
2020-02-05,97.67,97.78,95.65,96.7,1126754
2020-02-06,97.29,98.68,96.31,97.27,795215
2020-02-07,95.9,96.77,95.48,96.42,3060971
2020-02-10,97.3,97.85,96.46,96.57,4100867
2020-02-11,96.7,96.77,95.77,96.37,4764864
2020-02-12,98.23,98.35,97.61,98.09,1279680
2020-02-13,99.42,99.44,95.68,98.49,4431294
2020-02-14,98.21,99.97,98.17,99.02,4096436
2020-02-17,97.49,98.78,97.33,98.44,4070714
2020-02-18,97.68,97.8,97.5,97.75,3984634
2020-02-19,97.08,97.18,96.63,97.15,1737087
2020-02-20,97.4,98.49,96.97,97.75,2478649
2020-02-21,95.84,97.38,95.35,97.16,3384112
2020-02-24,98.31,98.51,97.57,97.61,3754534
2020-02-25,100.2,101.58,100.12,100.68,1583685
2020-02-26,101.23,103.09,100.14,102.03,1866528
2020-02-27,102.26,103.43,101.07,101.56,3333304
2020-02-28,103.81,104.38,103.08,103.42,2973139
2020-03-02,103.44,104.36,100.97,102.82,3103927
2020-03-03,98.4,100.35,97.32,99.7,1885140
2020-03-04,97.96,98.31,97.4,98.23,4067850
2020-03-05,96.3,96.88,95.49,95.5,1918167
2020-03-06,95.0,95.9,93.9,95.02,3061854
2020-03-09,95.22,96.03,93.77,95.08,3712624
2020-03-10,97.17,97.7,96.99,97.5,1652007
2020-03-11,96.34,98.08,96.18,98.01,915162
2020-03-12,97.43,98.42,97.3,97.71,2119884
2020-03-13,98.79,99.13,98.69,98.96,3851066
2020-03-16,95.97,96.23,95.7,95.71,3405745
2020-03-17,96.05,96.33,94.56,96.07,4722042
2020-03-18,97.96,98.84,95.89,97.21,4047407
2020-03-19,95.97,96.36,94.51,95.09,4751457
2020-03-20,96.87,98.01,96.26,96.75,4384036
2020-03-23,96.69,98.08,95.75,97.27,4755313
2020-03-24,96.31,97.47,95.55,96.69,3483130
2020-03-25,96.72,98.76,96.24,97.64,984469
2020-03-26,100.71,101.82,100.64,100.99,4342640
2020-03-27,101.62,102.86,99.83,101.3,3964143
2020-03-30,102.83,102.84,101.62,101.7,4766246
2020-03-31,99.64,101.96,99.17,101.03,2715217
2020-04-01,98.98,100.8,98.89,99.78,1824453
2020-04-02,101.13,101.32,100.45,101.05,4035054
2020-04-03,99.4,100.33,99.08,99.78,2068366
2020-04-06,100.2,100.26,99.89,99.92,1182286
2020-04-07,99.05,99.62,97.7,99.23,1184143
2020-04-08,101.23,101.31,99.82,99.98,1107648
2020-04-09,99.63,101.56,98.3,100.51,4016250
2020-04-10,102.72,103.29,101.6,102.1,4984735
2020-04-13,101.42,101.58,101.29,101.35,1897636
2020-04-14,100.59,101.01,99.88,100.97,2029275
2020-04-15,100.09,101.04,99.31,99.52,2164069
2020-04-16,98.81,99.39,98.67,98.88,732321
2020-04-17,99.22,100.04,98.38,99.47,637837
2020-04-20,100.55,100.69,100.39,100.63,944842
2020-04-21,99.98,100.39,98.24,99.27,1244067
2020-04-22,100.63,100.94,99.76,100.6,2739031
2020-04-23,102.56,103.25,101.21,102.67,2607356
2020-04-24,103.38,104.39,103.25,103.34,602903
2020-04-27,106.04,106.31,105.34,106.28,915874
2020-04-28,104.65,105.26,104.03,105.08,2107850
2020-04-29,103.32,103.38,102.85,103.15,3462906
2020-04-30,100.71,100.8,99.67,100.43,2429827
2020-05-01,102.43,102.85,102.41,102.71,4562175
2020-05-04,104.44,104.61,103.69,103.75,3171744
2020-05-05,103.22,104.14,103.18,103.69,2400600
2020-05-06,104.58,105.83,103.86,104.16,3966420
2020-05-07,102.47,104.22,100.39,102.43,4006319
2020-05-08,105.42,107.69,105.03,106.22,2112850
2020-05-11,107.24,107.84,105.47,106.46,1640170
2020-05-12,106.54,107.41,106.53,106.67,850425
2020-05-13,107.49,108.4,107.3,107.86,2575904
2020-05-14,108.22,108.96,107.19,108.67,3422329
2020-05-15,108.96,109.39,107.89,109.07,1002939
2020-05-18,107.86,108.06,105.63,107.81,1722196
2020-05-19,109.17,109.45,108.49,108.6,4836057
2020-05-20,112.0,112.47,111.03,111.7,2831499
2020-05-21,113.73,115.03,112.89,113.99,4066343
2020-05-22,116.67,117.72,116.67,116.75,3283993
2020-05-25,115.53,115.97,115.47,115.89,2868410
2020-05-26,113.53,115.02,111.81,114.2,1326278
2020-05-27,113.99,114.8,112.3,114.02,1239026
2020-05-28,114.09,115.85,112.83,114.15,1843316
2020-05-29,116.25,116.73,114.93,116.06,3225527
2020-06-01,112.86,113.41,112.26,113.14,4949339
2020-06-02,115.59,116.35,115.53,115.77,846990
2020-06-03,115.21,116.08,115.0,115.53,2385249
2020-06-04,114.87,114.92,114.62,114.83,4336813
2020-06-05,113.26,113.96,111.41,113.12,1947839
2020-06-08,110.75,110.88,109.68,110.35,2077127
2020-06-09,111.4,113.12,111.17,111.74,3020908
2020-06-10,112.86,112.87,111.42,111.9,3251691
2020-06-11,108.68,110.74,108.14,109.77,4114670
2020-06-12,107.46,108.49,107.45,107.67,3054137
2020-06-15,107.2,107.2,105.87,107.16,527690
2020-06-16,108.87,110.62,108.19,109.87,3713274
2020-06-17,109.25,109.71,108.32,109.48,840716
2020-06-18,107.13,108.19,106.9,107.04,1270878
2020-06-19,107.7,109.2,105.63,106.68,1155408
2020-06-22,106.96,107.12,105.44,106.28,2765202
2020-06-23,102.17,103.42,101.58,102.01,1013672
2020-06-24,101.71,102.27,100.57,101.96,1499078
2020-06-25,100.96,102.36,100.64,101.63,4530272
2020-06-26,102.6,102.96,102.0,102.72,1204582
2020-06-29,105.2,107.13,104.22,105.6,1376038
2020-06-30,106.37,108.86,105.7,107.42,2113511
2020-07-01,106.79,107.76,106.35,107.02,1603183
2020-07-02,104.76,105.92,104.51,105.28,1999202
2020-07-03,111.04,111.25,109.15,109.37,3667724
2020-07-06,110.06,111.68,108.99,109.5,1856742
2020-07-07,109.73,110.4,109.51,109.56,1326580
2020-07-08,108.77,110.15,107.64,109.55,2950020
2020-07-09,109.84,110.85,109.37,109.91,4556926
2020-07-10,109.91,110.12,109.28,109.7,4933494
2020-07-13,108.83,108.84,108.34,108.79,2606040
2020-07-14,107.33,107.96,106.84,107.93,2292602
2020-07-15,109.52,109.98,106.69,107.91,4602391
2020-07-16,106.54,107.07,105.85,107.06,1770008
2020-07-17,105.93,106.68,105.79,105.95,2958237
2020-07-20,106.4,106.67,105.79,106.15,2876629
2020-07-21,106.56,107.31,105.76,105.78,1060643
2020-07-22,109.04,109.56,108.08,108.2,730487
2020-07-23,104.55,104.78,102.66,103.93,3371042
2020-07-24,105.15,105.95,104.52,105.66,4943738
2020-07-27,107.86,107.97,106.85,107.67,1091952
2020-07-28,104.7,105.17,103.27,104.35,4263632
2020-07-29,103.69,104.19,103.22,103.84,4467445
2020-07-30,103.29,103.89,102.37,103.3,1804925
2020-07-31,100.31,102.13,99.43,101.15,1450128
2020-08-03,100.32,100.33,99.6,100.0,4483190
2020-08-04,98.54,98.96,97.69,98.36,3048965
2020-08-05,99.92,102.08,99.82,100.98,4474603
2020-08-06,102.18,103.27,101.65,102.42,2826837
2020-08-07,106.25,107.49,104.2,104.41,635024
2020-08-10,105.17,106.88,105.07,105.57,3571536
2020-08-11,103.19,105.21,103.14,103.81,4877577
2020-08-12,102.7,104.39,101.32,103.03,3241894
2020-08-13,103.64,104.32,103.3,103.82,4818748
2020-08-14,101.01,102.5,99.84,101.94,874319
2020-08-17,102.97,103.63,102.73,103.06,2901756
2020-08-18,101.95,102.98,101.75,102.72,3799596
2020-08-19,102.21,102.31,101.98,102.18,2759970
2020-08-20,102.5,103.64,101.29,103.3,3077153
2020-08-21,103.18,104.11,102.95,104.02,3645743
2020-08-24,103.75,105.78,102.8,103.48,4481917
2020-08-25,105.45,105.56,105.29,105.32,1705605
2020-08-26,103.66,104.52,103.59,103.64,1105829
2020-08-27,103.24,104.81,102.97,104.63,1933414
2020-08-28,104.9,108.74,104.6,105.59,2760100
2020-08-31,105.34,105.52,104.54,105.13,1216087
2020-09-01,105.4,106.01,103.53,105.68,1595622
2020-09-02,104.44,104.69,103.68,103.73,4184833
2020-09-03,105.48,105.7,104.93,105.19,4654238
2020-09-04,104.64,105.37,103.17,104.93,1558335
2020-09-07,104.22,104.77,103.72,104.14,4976952
2020-09-08,106.94,107.99,105.05,105.81,2867803
2020-09-09,104.54,105.91,104.49,104.73,1569626
2020-09-10,102.73,103.04,102.22,102.55,2995188
2020-09-11,100.77,101.11,99.59,100.18,2473915
2020-09-14,101.06,101.68,100.43,101.12,986383
2020-09-15,99.34,100.12,98.91,99.21,3745881
2020-09-16,101.36,102.28,101.01,101.85,4445747
2020-09-17,98.79,98.99,98.43,98.7,2828481
2020-09-18,101.55,102.23,100.03,101.24,3173361
2020-09-21,102.32,102.52,100.98,101.59,4084443
2020-09-22,100.51,102.74,99.35,101.48,3636938
2020-09-23,100.6,100.74,100.15,100.68,3152880
2020-09-24,101.7,102.03,101.28,101.31,4618308
2020-09-25,102.32,102.55,100.6,101.28,2925595
2020-09-28,103.0,103.21,102.76,102.99,4390549
2020-09-29,102.5,103.52,101.4,103.2,1509589
2020-09-30,104.67,105.97,102.9,103.46,2188367
2020-10-01,102.99,103.38,101.81,102.93,4996389
2020-10-02,104.23,104.29,102.73,102.87,4652225
2020-10-05,102.47,103.96,102.35,103.38,4770358
2020-10-06,100.2,101.79,100.11,100.76,3098924
2020-10-07,100.54,100.81,96.41,98.75,1069503
2020-10-08,99.76,101.46,97.84,99.88,4487636
2020-10-09,101.21,102.05,99.87,100.17,2756397
2020-10-12,100.42,101.79,99.14,99.92,1951187
2020-10-13,99.87,100.37,99.82,99.98,4123687
2020-10-14,101.16,101.4,100.35,100.53,2492719
2020-10-15,99.97,100.27,99.07,99.74,755931
2020-10-16,99.28,101.21,98.41,98.61,1708572
2020-10-19,98.51,98.93,98.33,98.93,2198875
2020-10-20,97.71,97.83,97.12,97.51,4684094
2020-10-21,97.57,99.04,97.46,98.13,1264948
2020-10-22,96.35,96.63,94.29,95.66,1324026
2020-10-23,97.08,97.24,97.02,97.16,4960112
2020-10-26,98.19,98.79,97.31,97.88,954377
2020-10-27,98.48,98.53,97.77,98.28,1152692
2020-10-28,100.1,100.65,98.94,99.76,4633411
2020-10-29,102.27,102.71,101.96,102.29,3454563
2020-10-30,104.41,104.9,103.32,103.87,3138681
2020-11-02,100.71,101.7,100.19,101.04,3429795
2020-11-03,98.39,99.98,97.78,99.13,4233488
2020-11-04,98.46,98.46,97.35,98.23,3588413
2020-11-05,98.08,98.33,97.34,98.29,531346
2020-11-06,99.64,100.53,98.02,99.09,4251212
2020-11-09,97.55,98.33,97.12,98.04,2437916
2020-11-10,97.89,98.39,97.86,98.34,3794742
2020-11-11,96.33,99.81,96.22,97.26,2384175
2020-11-12,96.6,97.46,95.54,96.39,1322805
2020-11-13,95.36,95.77,94.06,94.39,2577668
2020-11-16,93.55,94.04,92.99,93.11,2402151
2020-11-17,91.35,91.51,90.48,91.25,3647744
2020-11-18,89.9,91.52,89.84,89.94,1463813
2020-11-19,91.29,91.73,91.04,91.39,1031562
2020-11-20,89.83,90.47,89.63,90.12,3622895
2020-11-23,93.27,93.75,92.88,93.7,4710052
2020-11-24,93.92,95.58,93.79,94.42,1961967
2020-11-25,95.7,95.75,94.65,94.71,3250728
2020-11-26,92.88,94.11,92.53,93.52,3024497
2020-11-27,95.5,95.78,92.17,94.53,2592332
2020-11-30,93.72,93.94,93.56,93.75,4421070
2020-12-01,94.68,94.7,93.38,93.95,1392055
2020-12-02,97.5,97.64,97.32,97.58,672507
2020-12-03,98.46,98.68,95.57,97.47,4376105
2020-12-04,98.83,99.63,98.83,99.18,4917327
2020-12-07,97.64,98.2,95.98,98.16,3990978
2020-12-08,98.06,98.2,96.8,98.14,4362965
2020-12-09,99.96,101.64,99.69,100.78,3534454
2020-12-10,98.95,102.1,98.61,99.86,1865358
2020-12-11,102.31,103.22,101.63,102.6,3713037
2020-12-14,103.86,103.94,102.79,103.72,3806694
2020-12-15,103.01,104.11,101.71,102.88,4626195
2020-12-16,103.99,104.4,103.53,103.89,1001775
2020-12-17,104.95,107.41,104.54,105.43,685639
2020-12-18,106.34,107.11,106.34,106.45,4560003
2020-12-21,104.41,104.63,103.47,103.97,2340087
2020-12-22,101.31,104.09,101.04,102.87,4029284
2020-12-23,102.09,103.16,100.23,102.52,3015962
2020-12-24,102.59,102.63,102.21,102.44,3897477
2020-12-25,103.09,104.05,102.84,103.42,4544070
2020-12-28,105.06,106.02,103.16,103.73,2121671
2020-12-29,101.1,102.59,100.97,101.68,4963588
2020-12-30,102.6,103.59,101.09,102.29,1375247
2020-12-31,103.14,103.93,102.98,103.26,2797040
2021-01-01,104.94,105.35,103.81,104.16,4860356
2021-01-04,105.57,106.09,105.35,105.88,4152461
2021-01-05,106.45,107.24,105.77,107.23,3872325
2021-01-06,108.29,108.65,107.76,108.0,3213094
2021-01-07,107.55,108.64,107.32,107.92,629101
2021-01-08,105.66,106.04,104.55,105.27,1990496
2021-01-11,104.58,106.07,103.93,105.98,1156228
2021-01-12,106.39,106.83,105.53,106.34,651633
2021-01-13,106.25,108.35,105.86,106.8,4579486
2021-01-14,105.27,105.53,104.69,104.79,1583088
2021-01-15,102.79,103.93,102.62,103.12,3615216
2021-01-18,103.92,104.87,103.21,104.78,3854195
2021-01-19,104.72,106.23,104.23,104.75,3441449
2021-01-20,106.04,106.28,105.32,105.85,3486977
2021-01-21,105.27,106.84,104.71,105.93,1096432
2021-01-22,107.29,107.5,105.7,106.01,3294997
2021-01-25,108.05,108.28,106.17,107.53,4613853
2021-01-26,106.57,107.2,106.42,106.73,1665939
2021-01-27,106.75,107.43,105.68,106.92,812809
2021-01-28,104.94,106.52,104.79,106.21,2274348
2021-01-29,104.74,106.04,103.91,105.55,4875979
2021-02-01,105.04,105.3,104.39,105.09,1387743
2021-02-02,105.26,105.8,104.22,105.47,2764116
2021-02-03,105.13,106.53,102.81,104.75,894969
2021-02-04,106.43,107.89,105.85,106.75,1355243
2021-02-05,104.66,105.55,104.12,105.35,2278219
2021-02-08,104.64,106.08,104.48,105.09,3559867
2021-02-09,104.87,105.51,103.22,104.43,2713889
2021-02-10,106.48,107.14,105.81,106.72,3053188
2021-02-11,108.31,109.01,106.62,107.07,762968
2021-02-12,108.73,109.0,108.64,108.76,4410433
2021-02-15,106.39,107.27,105.96,106.37,1142006
2021-02-16,106.83,107.53,106.48,106.83,4010940
2021-02-17,106.96,109.46,106.89,108.28,4619586
2021-02-18,107.82,109.3,107.05,108.45,2280655
2021-02-19,110.43,110.63,109.62,110.22,3076970
2021-02-22,110.68,110.93,108.46,109.39,3855213
2021-02-23,111.48,111.76,111.17,111.74,4966430
2021-02-24,115.82,116.67,115.1,115.63,4637736
2021-02-25,114.22,116.07,114.16,115.03,3016966
2021-02-26,115.64,116.04,112.71,114.3,4840015
2021-03-01,115.61,117.42,115.59,116.82,4239868
2021-03-02,120.71,120.86,118.2,119.63,1558271
2021-03-03,118.93,119.5,118.38,118.72,1841814
2021-03-04,117.7,119.02,117.01,118.01,1832907
2021-03-05,118.68,118.83,116.9,117.55,1153009
2021-03-08,115.2,116.24,115.17,115.21,2117270
2021-03-09,113.02,113.86,111.85,113.66,1508725
2021-03-10,112.11,112.6,111.51,111.98,3642475
2021-03-11,110.52,112.03,110.09,110.73,1999666
2021-03-12,110.56,111.69,109.72,110.7,2393422
2021-03-15,111.55,111.78,111.12,111.12,4009312
2021-03-16,114.4,114.82,113.29,113.74,4588770
2021-03-17,111.0,112.59,111.0,112.07,735994
2021-03-18,115.18,115.32,113.09,113.76,4535729
2021-03-19,113.15,114.39,112.91,113.43,3850301
2021-03-22,112.96,114.78,112.41,113.38,4376221
2021-03-23,113.31,115.19,112.64,114.56,3706209
2021-03-24,111.82,113.37,111.76,112.67,2310948
2021-03-25,112.38,114.14,112.13,113.35,2887036
2021-03-26,114.28,114.32,111.19,113.66,4142461
2021-03-29,113.7,114.84,113.17,114.54,4292212
2021-03-30,114.17,115.69,113.97,115.07,4207193
2021-03-31,118.03,120.54,117.73,119.34,3711854
2021-04-01,119.37,120.55,116.36,118.23,3964403
2021-04-02,117.61,117.74,116.85,117.33,526119
2021-04-05,116.55,118.09,116.02,116.27,1142032
2021-04-06,114.9,115.44,114.89,115.33,3804715
2021-04-07,113.71,114.56,113.47,114.26,4041652
2021-04-08,116.09,117.13,116.03,116.34,1593565
2021-04-09,118.19,119.21,118.07,118.85,4454266
2021-04-12,117.99,118.26,117.79,117.87,2352139
2021-04-13,115.56,117.28,115.05,116.43,4478713
2021-04-14,116.89,117.68,116.05,117.29,2090745
2021-04-15,115.93,116.72,115.66,116.35,852935
2021-04-16,117.94,118.04,116.39,117.49,2666458
2021-04-19,119.51,119.7,117.68,117.89,4058670
2021-04-20,115.28,116.11,114.19,115.24,3523744
2021-04-21,117.89,118.67,117.46,117.95,4073258
2021-04-22,121.37,122.39,120.74,121.16,4618273
2021-04-23,119.96,120.38,119.67,120.09,2875646
2021-04-26,119.16,119.47,118.35,119.42,4251413
2021-04-27,119.72,120.13,119.38,119.97,1042057
2021-04-28,120.77,121.01,119.31,120.61,3223024
2021-04-29,123.45,123.58,121.24,121.84,1857085
2021-04-30,124.27,126.91,122.94,125.55,812329
2021-05-03,125.52,126.89,123.77,125.25,2206722
2021-05-04,122.58,124.56,122.37,123.79,2304473
2021-05-05,120.25,122.88,119.59,121.27,4040564
2021-05-06,119.62,120.43,119.05,119.97,3665317
2021-05-07,120.17,121.26,119.89,119.95,2777546
2021-05-10,125.3,125.69,122.53,123.21,2344753
2021-05-11,122.31,123.54,122.08,122.29,1115995
2021-05-12,122.25,123.05,121.58,122.74,4654967
2021-05-13,123.28,124.03,122.14,122.75,4682042
2021-05-14,124.76,125.15,123.87,124.97,1864981
2021-05-17,129.17,129.78,128.79,129.75,1158197
2021-05-18,129.03,129.2,127.93,128.75,2421097
2021-05-19,128.87,129.85,127.57,127.85,3226465
2021-05-20,130.14,130.95,129.5,129.89,4350919
2021-05-21,131.12,133.27,130.97,131.26,720421
2021-05-24,134.69,135.6,133.9,134.93,3552911
2021-05-25,137.46,138.06,134.73,136.15,1793073
2021-05-26,134.75,135.96,132.83,135.46,2233456
2021-05-27,138.67,139.57,134.21,136.7,4068485
2021-05-28,139.03,139.89,138.19,139.02,4590582
2021-05-31,140.46,142.02,140.25,140.77,2641549
2021-06-01,141.07,142.72,141.05,141.88,3460669
2021-06-02,144.15,144.37,144.05,144.19,2004137
2021-06-03,148.75,149.64,146.69,146.77,777132
2021-06-04,150.32,150.61,149.23,149.85,2505187
2021-06-07,151.59,152.96,151.01,151.36,4852806
2021-06-08,151.07,153.26,148.92,151.02,4071479
2021-06-09,151.92,154.37,150.13,151.4,4893852
2021-06-10,153.4,154.2,152.84,154.19,4519489
2021-06-11,151.57,153.88,150.87,152.34,4226248
2021-06-14,153.41,155.29,153.11,153.23,2641572
2021-06-15,152.22,153.5,151.91,152.37,1745817
2021-06-16,151.08,153.22,150.95,152.48,1489862
2021-06-17,155.38,157.36,154.89,155.45,4363545
2021-06-18,155.14,158.58,155.11,155.95,2623120
2021-06-21,156.27,156.98,155.08,156.1,3708236
2021-06-22,152.27,154.31,151.32,152.96,1260151
2021-06-23,157.64,157.79,152.06,154.72,1633942
2021-06-24,155.3,157.1,154.87,156.27,4175754
2021-06-25,161.34,161.92,161.03,161.38,1644000
2021-06-28,160.07,161.24,159.42,160.69,3326145
2021-06-29,160.37,163.77,160.34,161.26,4248688
2021-06-30,162.86,163.3,160.54,161.92,2212189
2021-07-01,163.85,166.49,163.76,165.8,4811590
2021-07-02,166.19,166.38,163.21,165.61,3720756
2021-07-05,166.41,166.42,166.33,166.35,1435026
2021-07-06,167.96,168.86,166.92,167.92,4732879
2021-07-07,170.53,172.7,167.94,168.44,1997060
2021-07-08,167.22,167.86,166.01,167.36,1105599
2021-07-09,167.46,168.31,166.92,167.9,1427906
2021-07-12,171.47,172.61,169.37,170.65,1496114
2021-07-13,167.76,168.73,167.71,168.08,3541658
2021-07-14,166.61,168.8,166.48,168.46,2154083
2021-07-15,166.43,169.67,163.7,166.74,3527116
2021-07-16,170.82,172.45,168.82,169.78,661554
2021-07-19,166.48,166.72,164.57,165.95,679300
2021-07-20,164.33,164.86,164.27,164.61,4253281
2021-07-21,165.4,165.71,163.96,165.59,1598702
2021-07-22,169.68,170.3,169.52,169.53,3700842
2021-07-23,168.73,169.74,168.08,169.41,4900726
2021-07-26,168.23,169.32,167.73,168.05,1213161
2021-07-27,172.39,174.8,170.79,172.85,621284
2021-07-28,167.83,170.19,167.41,169.14,3960354
2021-07-29,163.39,164.65,162.12,163.62,1743045
2021-07-30,165.67,166.08,163.99,164.75,4564972
2021-08-02,163.21,165.01,161.78,163.55,1690866
2021-08-03,161.1,162.12,160.11,161.1,1882311
2021-08-04,163.16,163.27,162.54,162.86,1112529
2021-08-05,164.18,164.84,162.61,163.5,3418306
2021-08-06,160.4,162.22,158.65,162.17,4998448
2021-08-09,159.28,159.82,159.09,159.1,661686
2021-08-10,161.94,162.06,160.98,161.23,1041889
2021-08-11,162.84,163.17,162.4,162.85,2166196
2021-08-12,161.1,162.99,160.56,162.66,1933974
2021-08-13,167.03,168.46,166.5,167.21,4583746
2021-08-16,164.39,164.87,162.42,164.58,4106556
2021-08-17,160.64,163.35,160.51,160.86,3530948
2021-08-18,160.0,160.02,157.75,159.24,1449014
2021-08-19,156.98,159.63,156.58,159.18,792527
2021-08-20,159.71,160.22,157.71,159.81,1691433
2021-08-23,158.38,159.66,157.54,159.28,1310713
2021-08-24,160.01,160.27,159.76,160.17,1924558
2021-08-25,157.81,157.96,156.67,157.21,1608731
2021-08-26,160.77,162.06,159.87,160.66,4687586
2021-08-27,160.56,161.55,159.41,160.51,4163681
2021-08-30,162.04,165.21,161.88,163.25,4429605
2021-08-31,164.03,165.85,164.03,164.14,4071194
2021-09-01,162.99,166.12,161.97,165.31,1318408
2021-09-02,166.4,167.36,164.37,166.77,3264503
2021-09-03,167.34,169.23,167.08,167.94,3750133
2021-09-06,169.78,171.81,169.52,169.61,4223760
2021-09-07,173.06,173.84,172.51,173.05,2488813
2021-09-08,173.11,173.92,171.62,173.61,3260620
2021-09-09,174.82,176.55,170.53,175.51,2841978
2021-09-10,175.47,176.3,175.29,175.32,3899584
2021-09-13,179.04,179.9,178.97,179.16,1019637
2021-09-14,178.89,179.04,176.6,177.4,1532018
2021-09-15,179.93,182.3,179.09,182.24,3973388
2021-09-16,183.28,183.74,180.57,182.19,1188722
2021-09-17,179.02,179.35,176.95,178.33,2293493
2021-09-20,181.05,181.92,178.09,178.73,1158561
2021-09-21,175.21,177.6,174.73,176.96,3882958
2021-09-22,179.47,179.78,178.04,179.24,2181821
2021-09-23,177.49,177.87,176.24,177.54,3913553
2021-09-24,178.47,181.16,174.48,176.41,2644022
2021-09-27,171.18,172.06,170.73,171.46,4560556
2021-09-28,168.86,172.06,167.72,170.35,2810480
2021-09-29,163.45,164.37,163.32,164.21,2402211
2021-09-30,161.5,163.2,159.73,160.35,2756376
2021-10-01,161.74,162.36,160.87,162.23,2122925
2021-10-04,163.96,165.56,163.07,164.19,2084081
2021-10-05,163.48,166.8,160.47,165.29,2907647
2021-10-06,162.73,163.84,162.09,162.94,3011022
2021-10-07,162.28,163.06,160.88,162.87,1740962
2021-10-08,163.52,163.95,159.62,162.91,1812128
2021-10-11,156.79,162.91,155.59,160.13,2288144
2021-10-12,163.17,164.32,162.46,163.79,607042
2021-10-13,166.25,169.04,165.79,166.0,3827372
2021-10-14,166.19,166.84,165.12,165.49,3573454
2021-10-15,165.57,166.41,163.31,165.61,4140625
2021-10-18,166.68,166.79,165.12,166.18,2531143
2021-10-19,159.44,161.77,158.54,161.14,3671050
2021-10-20,163.42,163.69,158.35,160.59,2452512
2021-10-21,158.98,159.44,158.95,159.0,2393223
2021-10-22,156.44,157.97,154.12,156.65,2504358
2021-10-25,155.71,156.12,155.68,156.04,1191572
2021-10-26,162.27,162.55,159.9,160.3,2691987
2021-10-27,161.45,161.96,160.87,161.88,3900755
2021-10-28,162.36,163.29,160.48,160.55,573079
2021-10-29,163.48,163.99,160.96,161.97,2235676
2021-11-01,164.45,165.52,164.26,165.42,1397165
2021-11-02,164.35,169.37,164.15,167.77,3652981
2021-11-03,168.45,168.59,167.44,167.97,4773615
2021-11-04,166.21,169.23,164.82,166.39,3416397
2021-11-05,168.02,169.73,167.77,168.18,1481835
2021-11-08,169.73,171.86,167.86,169.22,4237609
2021-11-09,170.8,172.01,169.0,171.54,1454940
2021-11-10,172.77,173.65,172.74,173.23,1698061
2021-11-11,175.43,176.54,175.01,176.01,2823985
2021-11-12,173.97,177.98,173.83,174.65,1747880
2021-11-15,178.63,181.05,176.87,178.15,1862617
2021-11-16,182.25,182.7,178.45,178.73,1553580
2021-11-17,184.61,184.64,183.17,184.35,2554321
2021-11-18,181.74,183.04,179.46,182.5,3953796
2021-11-19,186.43,190.15,185.71,187.31,1537140
2021-11-22,190.43,190.7,187.85,187.92,2116419
2021-11-23,186.67,188.31,184.93,186.14,1390648
2021-11-24,182.36,185.25,181.83,184.85,678475
2021-11-25,185.8,186.03,183.13,184.01,2895661
2021-11-26,185.59,186.33,183.29,185.24,4227303
2021-11-29,187.48,188.31,185.21,186.75,3966948
2021-11-30,185.48,186.33,183.42,185.2,4286491
2021-12-01,184.36,186.18,183.9,185.18,3590007
2021-12-02,189.75,192.24,189.08,191.19,550151
2021-12-03,196.8,197.84,194.51,196.2,3154981
2021-12-06,197.63,199.72,197.04,197.54,572847
2021-12-07,197.65,198.16,197.26,197.72,3339611
2021-12-08,199.77,200.54,196.99,198.13,2808963
2021-12-09,200.18,201.04,197.07,200.01,3523946
2021-12-10,196.89,198.42,195.63,197.01,993570
2021-12-13,196.23,196.75,194.26,196.3,1476446
2021-12-14,193.14,193.71,190.18,191.45,4383755
2021-12-15,192.36,193.02,191.12,192.65,3995652
2021-12-16,193.39,195.61,192.73,194.58,1192101
2021-12-17,191.46,194.16,190.44,193.23,4065842
2021-12-20,197.88,200.03,196.89,197.85,599919
2021-12-21,194.28,195.59,194.11,194.27,4020726
2021-12-22,189.94,190.84,189.6,190.06,1765322
